"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS300005","주류도매","6","6","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS300003","컴퓨터및주변장치판매","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS300002","편의점","2","25","0","0","4","1","23"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS300001","슈퍼마켓","65","65","3","2","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200046","의류임대","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200045","비디오/서적임대","0","1","0","0","0","0","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200044","여행사","13","13","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200042","통번역서비스","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200041","사진관","10","10","0","0","10","1","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200040","녹음실","2","2","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200038","독서실","2","2","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200037","노래방","5","5","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200036","고시원","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200035","게스트하우스","10","10","10","1","20","2","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200034","여관","8","8","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200033","부동산중개업","42","42","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200032","가전제품수리","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200031","세탁소","3","4","0","0","0","0","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200030","피부관리실","9","9","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200029","네일숍","4","5","0","0","0","0","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200028","미용실","21","23","0","0","4","1","2"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200026","자동차미용","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200025","자동차수리","4","4","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200024","스포츠클럽","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200023","통신기기수리","2","2","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200021","기타오락장","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200018","볼링장","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200017","골프연습장","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200016","당구장","3","4","0","0","0","0","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200015","세무사사무소","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200012","법무사사무소","2","2","50","1","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200010","변호사사무소","4","4","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200008","한의원","3","3","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200007","치과의원","6","6","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200006","일반의원","6","6","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200005","스포츠 강습","6","6","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200003","예술학원","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS200001","일반교습학원","1","1","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100010","커피-음료","74","92","4","4","4","4","18"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100009","호프-간이주점","94","98","1","1","5","5","4"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100008","분식전문점","73","74","5","4","5","4","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100007","치킨전문점","6","7","0","0","0","0","1"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100006","패스트푸드점","20","28","0","0","0","0","8"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100005","제과점","15","20","0","0","5","1","5"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100004","양식음식점","182","186","1","2","5","9","4"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100003","일식음식점","21","24","0","0","17","4","3"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100002","중식음식점","15","15","0","0","0","0","0"
"2020","3","U","관광특구","1001491","이태원 관광특구","CS100001","한식음식점","109","117","3","4","3","4","8"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300043","전자상거래업","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300042","주유소","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300041","예술품","9","9","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300038","자동차부품","10","10","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300036","조명용품","14","14","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300035","인테리어","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300034","악기","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300033","철물점","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300032","가전제품","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300031","가구","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300028","화초","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300027","섬유제품","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300026","완구","7","7","0","0","14","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300024","운동/경기용품","13","13","0","0","23","3","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300023","미용재료","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300022","화장품","47","54","0","0","0","0","7"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300021","문구","9","11","0","0","9","1","2"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300020","서적","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300019","의료기기","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300018","의약품","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300017","시계및귀금속","31","32","0","0","0","0","1"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300016","안경","7","8","0","0","0","0","1"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300015","가방","28","28","0","0","7","2","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300014","신발","50","50","0","0","4","2","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300013","유아의류","15","15","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300011","일반의류","290","290","0","0","1","4","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300010","반찬가게","12","12","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300009","청과상","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300008","수산물판매","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300007","육류판매","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300006","미곡판매","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300005","주류도매","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300003","컴퓨터및주변장치판매","20","20","0","0","5","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300002","편의점","2","12","0","0","0","0","10"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS300001","슈퍼마켓","16","16","0","0","6","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200044","여행사","9","9","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200043","건축물청소","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200042","통번역서비스","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200041","사진관","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200033","부동산중개업","8","8","0","0","13","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200031","세탁소","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200030","피부관리실","2","2","0","0","50","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200029","네일숍","3","5","0","0","20","1","2"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200028","미용실","3","6","0","0","0","0","3"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200026","자동차미용","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200024","스포츠클럽","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200023","통신기기수리","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200020","전자게임장","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200019","PC방","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200015","세무사사무소","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200012","법무사사무소","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200010","변호사사무소","14","14","7","1","7","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200007","치과의원","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200006","일반의원","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200002","외국어학원","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS200001","일반교습학원","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100010","커피-음료","21","53","0","0","0","0","32"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100008","분식전문점","23","28","7","2","0","0","5"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100007","치킨전문점","0","0","0","0","0","1","0"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100006","패스트푸드점","5","18","0","0","0","0","13"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100005","제과점","11","17","0","0","6","1","6"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100004","양식음식점","36","40","0","0","0","0","4"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100003","일식음식점","16","21","5","1","0","0","5"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100002","중식음식점","6","9","0","0","11","1","3"
"2020","2","U","관광특구","1001496","강남 마이스 관광특구","CS100001","한식음식점","39","46","2","1","2","1","7"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300043","전자상거래업","58","58","0","0","3","2","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300042","주유소","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300041","예술품","9","9","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300040","재생용품 판매점","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300038","자동차부품","10","10","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300037","중고차판매","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300036","조명용품","14","14","0","0","7","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300035","인테리어","12","12","0","0","8","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300034","악기","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300033","철물점","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300032","가전제품","19","19","0","0","5","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300031","가구","15","15","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300029","애완동물","5","6","0","0","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300028","화초","15","15","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300027","섬유제품","13","13","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300026","완구","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300024","운동/경기용품","23","23","0","0","4","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300023","미용재료","6","6","0","0","17","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300022","화장품","102","111","4","4","5","5","9"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300021","문구","14","15","0","0","7","1","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300020","서적","11","11","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300019","의료기기","9","9","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300018","의약품","23","26","0","0","0","0","3"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300017","시계및귀금속","34","36","0","0","0","0","2"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300016","안경","10","10","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300015","가방","35","35","0","0","6","2","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300014","신발","69","70","3","2","4","3","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300013","유아의류","19","19","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300011","일반의류","443","446","0","2","2","9","3"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300010","반찬가게","40","42","7","3","0","0","2"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300009","청과상","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300008","수산물판매","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300007","육류판매","6","6","17","1","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300006","미곡판매","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300005","주류도매","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300004","핸드폰","7","7","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300003","컴퓨터및주변장치판매","31","31","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300002","편의점","18","55","6","3","6","3","37"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS300001","슈퍼마켓","37","38","5","2","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200046","의류임대","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200045","비디오/서적임대","0","1","0","0","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200044","여행사","21","21","0","0","14","3","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200043","건축물청소","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200042","통번역서비스","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200041","사진관","19","19","5","1","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200040","녹음실","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200039","DVD방","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200038","독서실","1","1","0","0","100","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200037","노래방","35","36","11","4","3","1","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200036","고시원","8","8","25","2","13","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200035","게스트하우스","0","0","0","0","0","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200034","여관","62","62","3","2","5","3","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200033","부동산중개업","93","93","0","0","2","2","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200032","가전제품수리","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200031","세탁소","7","8","0","0","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200030","피부관리실","42","44","9","4","0","0","2"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200029","네일숍","8","11","0","0","0","0","3"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200028","미용실","25","32","3","1","3","1","7"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200025","자동차수리","12","12","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200024","스포츠클럽","6","6","0","0","17","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200023","통신기기수리","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200022","복권방","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200021","기타오락장","6","7","14","1","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200019","PC방","2","4","0","0","0","0","2"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200018","볼링장","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200017","골프연습장","6","7","0","0","14","1","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200016","당구장","13","17","6","1","6","1","4"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200015","세무사사무소","60","60","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200014","회계사사무소","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200013","기타법무서비스","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200012","법무사사무소","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200011","변리사사무소","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200010","변호사사무소","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200009","동물병원","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200008","한의원","8","8","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200007","치과의원","11","11","9","1","9","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200006","일반의원","23","23","0","0","4","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200005","스포츠 강습","23","23","17","4","4","1","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200003","예술학원","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200002","외국어학원","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS200001","일반교습학원","12","13","0","0","0","0","1"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100010","커피-음료","48","87","3","3","6","5","39"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100009","호프-간이주점","49","58","0","0","2","1","9"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100008","분식전문점","65","80","10","8","1","1","15"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100007","치킨전문점","4","12","8","1","0","0","8"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100006","패스트푸드점","24","47","6","3","2","1","23"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100005","제과점","19","40","3","1","0","0","21"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100004","양식음식점","58","69","1","1","4","3","11"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100003","일식음식점","34","42","5","2","0","0","8"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100002","중식음식점","19","21","0","0","0","0","2"
"2020","2","U","관광특구","1001495","잠실 관광특구","CS100001","한식음식점","227","261","7","18","3","8","34"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300043","전자상거래업","187","187","0","0","4","7","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300041","예술품","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300040","재생용품 판매점","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300039","모터사이클및부품","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300038","자동차부품","11","11","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300036","조명용품","626","627","1","6","2","11","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300035","인테리어","38","38","3","1","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300034","악기","9","9","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300033","철물점","23","23","4","1","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300032","가전제품","110","110","1","1","1","1","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300031","가구","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300029","애완동물","33","33","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300028","화초","14","14","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300027","섬유제품","318","318","2","6","1","4","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300026","완구","10","11","0","0","9","1","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300024","운동/경기용품","70","70","1","1","1","1","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300023","미용재료","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300022","화장품","41","48","0","0","2","1","7"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300021","문구","102","106","0","0","1","1","4"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300020","서적","56","56","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300019","의료기기","41","41","0","0","2","1","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300018","의약품","60","60","3","2","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300017","시계및귀금속","337","338","0","1","1","2","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300016","안경","22","27","0","0","0","0","5"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300015","가방","38","38","3","1","3","1","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300014","신발","624","625","1","4","2","10","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300013","유아의류","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300012","한복점","100","100","3","3","2","2","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300011","일반의류","546","546","3","14","3","16","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300010","반찬가게","36","36","0","0","3","1","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300009","청과상","14","14","21","3","14","2","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300008","수산물판매","15","15","7","1","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300007","육류판매","12","12","8","1","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300006","미곡판매","4","4","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300005","주류도매","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300004","핸드폰","31","31","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300003","컴퓨터및주변장치판매","36","36","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300002","편의점","10","43","2","1","5","2","33"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS300001","슈퍼마켓","158","159","4","6","1","1","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200047","가정용품임대","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200046","의류임대","2","2","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200045","비디오/서적임대","4","5","0","0","0","0","1"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200044","여행사","68","68","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200043","건축물청소","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200042","통번역서비스","3","3","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200041","사진관","11","11","9","1","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200039","DVD방","6","6","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200038","독서실","5","5","0","0","0","0","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200037","노래방","28","28","4","1","11","3","0"
"2020","2","U","관광특구","1001494","종로?청계 관광특구","CS200036","고시원","2","2","0","0","0","0","0"
